Class Year,Type,Name,Position,Height,Weight,Transfer Rating,HS Rating,Transfer Stars,HS Stars,High School,Hometown City,Hometown State,Previous School,Status,Profile URL,location,lat,lon
2017,Recruit,Ty Jones,WR,6-4,195,,95.0,,4,Provo,Provo,UT,,Enrolled,https://247sports.com/Player/ty-jones-80114/,"Provo, UT",40.2337289,-111.6587085
2017,Recruit,Henry Bainivalu,OT,6-6,290,,93.0,,4,Skyline,Sammamish,WA,,Enrolled,https://247sports.com/Player/henry-bainivalu-81252/,"Sammamish, WA",47.6017554,-122.0416844
2017,Recruit,Elijah Molden,CB,5-11,185,,93.0,,4,West Linn,West Linn,OR,,Enrolled,https://247sports.com/Player/elijah-molden-72174/,"West Linn, OR",45.3656761,-122.612314
2017,Recruit,Brandon McKinney,S,6-2,190,,92.0,,4,Orange Lutheran,Orange,CA,,Enrolled,https://247sports.com/Player/brandon-mckinney-81354/,"Orange, CA",33.750631,-117.8722311
2017,Recruit,Keith Taylor,CB,6-2,180,,91.0,,4,Servite,Anaheim,CA,,Enrolled,https://247sports.com/Player/keith-taylor-80110/,"Anaheim, CA",33.8347516,-117.911732
2017,Recruit,Ariel Ngata,OLB,6-4,210,,91.0,,4,Folsom,Folsom,CA,,Enrolled,https://247sports.com/Player/ariel-ngata-87692/,"Folsom, CA",38.6779591,-121.176058
2017,Recruit,Hunter Bryant,TE,6-2.5,238,,90.0,,4,Eastside Catholic,Sammamish,WA,,Enrolled,https://247sports.com/Player/hunter-bryant-83789/,"Sammamish, WA",47.6017554,-122.0416844
2017,Recruit,Terrell Bynum,WR,6-1,175,,87.0,,3,St. John Bosco,Bellflower,CA,,Enrolled,https://247sports.com/Player/terrell-bynum-77642/,"Bellflower, CA",33.8825705,-118.1167679
2017,Recruit,Cade Otton,TE,6-5,223,,87.0,,3,Tumwater,Olympia,WA,,Enrolled,https://247sports.com/Player/cade-otton-88449/,"Olympia, WA",47.0451022,-122.8950075
2017,Recruit,Jaxson Kirkland,OT,6-6.5,314,,87.0,,3,Portland Jesuit,Portland,OR,,Enrolled,https://247sports.com/Player/jaxson-kirkland-83792/,"Portland, OR",45.5202471,-122.674194
2017,Recruit,Jordan Lolohea,OLB,6-1,247,,87.0,,3,East,Salt Lake City,UT,,Enrolled,https://247sports.com/Player/jordan-lolohea-93543/,"Salt Lake City, UT",40.7596198,-111.886797
2017,Recruit,Jake Haener,PRO,6-0.5,188,,86.0,,3,Monte Vista,Danville,CA,,Enrolled,https://247sports.com/Player/jake-haener-91032/,"Danville, CA",37.8225892,-122.0008254
2017,Recruit,Ali Gaye,SDE,6-6,260,,86.0,,3,Edmonds Woodway,Edmonds,WA,,Enrolled,https://247sports.com/Player/ali-gaye-89377/,"Edmonds, WA",47.8105738,-122.3774952
2017,Recruit,Alex Cook,WR,6-2,170,,85.0,,3,Sheldon,Sacramento,CA,,Enrolled,https://247sports.com/Player/alex-cook-89299/,"Sacramento, CA",38.5810606,-121.493895
2017,Recruit,Joe Tryon-Shoyinka,SDE,6-5,230,,84.0,,3,Hazen,Renton,WA,,Enrolled,https://247sports.com/Player/joe-tryon-shoyinka-45572683/,"Renton, WA",47.4799078,-122.2034496
2017,Recruit,Joel Whitford,P,6-4,215,,80.0,,3,Santa Barbara City College,Santa Barbara,CA,,Enrolled,https://247sports.com/Player/joel-whitford-93621/,"Santa Barbara, CA",34.4221319,-119.702667
2017,Recruit,Cole Norgaard,OT,6-5,271,,79.0,,2,St. Mary's,Stockton,CA,,Enrolled,https://247sports.com/Player/cole-norgaard-93143/,"Stockton, CA",37.9577016,-121.290779
2018,Recruit,Marquis Spiker,WR,6-3,180,,95.0,,4,Murrieta Valley,Murrieta,CA,,Enrolled,https://247sports.com/Player/marquis-spiker-87554/,"Murrieta, CA",33.560832,-117.210656
2018,Recruit,Kyler Gordon,CB,5-11,177,,95.0,,4,Archbishop Murphy,Everett,WA,,Enrolled,https://247sports.com/Player/kyler-gordon-94271/,"Everett, WA",47.9793437,-122.2127011
2018,Recruit,Colson Yankoff,PRO,6-4,204,,94.0,,4,Coeur d'Alene,Coeur d'Alene,ID,,Enrolled,https://247sports.com/Player/colson-yankoff-78284/,"Coeur d'Alene, ID",47.6742994,-116.7811531
2018,Recruit,Tuli Letuligasenoa,DT,6-1,338,,94.0,,4,De La Salle,Concord,CA,,Enrolled,https://247sports.com/Player/tuli-letuligasenoa-94510/,"Concord, CA",37.9768525,-122.0335624
2018,Recruit,Trey Lowe,ATH,5-7,174,,93.0,,4,Portland Jesuit,Portland,OR,,Enrolled,https://247sports.com/Player/trey-lowe-94365/,"Portland, OR",45.5202471,-122.674194
2018,Recruit,Jacob Sirmon,PRO,6-4,227,,93.0,,4,Bothell,Bothell,WA,,Enrolled,https://247sports.com/Player/jacob-sirmon-83546/,"Bothell, WA",47.7623204,-122.2054035
2018,Recruit,Julius Irvin,CB,6-1,177,,93.0,,4,Servite,Anaheim,CA,,Enrolled,https://247sports.com/Player/julius-irvin-46037719/,"Anaheim, CA",33.8347516,-117.911732
2018,Recruit,Jackson Sirmon,OLB,6-2,224,,91.0,,4,Brentwood Academy,Brentwood,TN,,Enrolled,https://247sports.com/Player/jackson-sirmon-80403/,"Brentwood, TN",36.0325687,-86.7825235
2018,Recruit,Austin Osborne,WR,6-2,188,,91.0,,4,Mission Viejo,Mission Viejo,CA,,Enrolled,https://247sports.com/Player/austin-osborne-89570/,"Mission Viejo, CA",33.5965685,-117.659405
2018,Recruit,Matteo Mele,OT,6-5,277,,91.0,,4,Salpointe Catholic,Tucson,AZ,,Enrolled,https://247sports.com/Player/matteo-mele-46040137/,"Tucson, AZ",32.2228765,-110.974847
2018,Recruit,Taki Taimani,DT,6-2,320,,91.0,,4,East,Salt Lake City,UT,,Enrolled,https://247sports.com/Player/taki-taimani-93047/,"Salt Lake City, UT",40.7596198,-111.886797
2018,Recruit,Draco Bynum,SDE,6-4,258,,89.0,,3,Wilsonville,Wilsonville,OR,,Enrolled,https://247sports.com/Player/draco-bynum-46036319/,"Wilsonville, OR",45.3099218,-122.76816
2018,Recruit,MJ Tafisi,ILB,6-2,224,,89.0,,3,Alta,Sandy,UT,,Enrolled,https://247sports.com/Player/mj-tafisi-46038864/,"Sandy, UT",40.5710454,-111.8953815
2018,Recruit,Richard Newton,RB,6-1,183,,89.0,,3,Palmdale,Palmdale,CA,,Enrolled,https://247sports.com/Player/richard-newton-46040414/,"Palmdale, CA",34.5793131,-118.11711
2018,Recruit,Devin Culp,WR,6-3,235,,89.0,,3,Gonzaga Preparatory School,Spokane,WA,,Enrolled,https://247sports.com/Player/devin-culp-94201/,"Spokane, WA",47.6571934,-117.42351
2018,Recruit,Dominique Hampton,CB,6-2,197,,88.0,,3,Peoria Centennial,Peoria,AZ,,Enrolled,https://247sports.com/Player/dominique-hampton-46040604/,"Peoria, AZ",33.5806115,-112.237294
2018,Recruit,Victor Curne,OG,6-3,313,,87.0,,3,Houston Second Baptist,Houston,TX,,Enrolled,https://247sports.com/Player/victor-curne-46038599/,"Houston, TX",29.7589382,-95.3676974
2018,Recruit,Zion Tupuola-Fetui,OLB,6-2,250,,87.0,,3,Pearl City,Pearl City,HI,,Enrolled,https://247sports.com/Player/zion-tupuola-fetui-46039298/,"Pearl City, HI",21.4001231,-157.969428
2018,Recruit,Mosiah Nasili-Kite,WDE,6-2,281,,85.0,,3,Emerald Ridge,Puyallup,WA,,Enrolled,https://247sports.com/Player/mosiah-nasili-kite-46047016/,"Puyallup, WA",47.1849009,-122.29214
2018,Recruit,Ulumoo Ale,OT,6-6,361,,85.0,,3,Fife,Tacoma,WA,,Enrolled,https://247sports.com/Player/ulumoo-ale-94533/,"Tacoma, WA",47.2455013,-122.438329
2019,Recruit,Puka Nacua,WR,6-2,190,,96.0,,4,Orem,Orem,UT,,Enrolled,https://247sports.com/Player/puka-nacua-46039709/,"Orem, UT",40.2981599,-111.6944313
2019,Recruit,Jacob Bandes,DT,6-2,315,,96.0,,4,Pittsburg,Pittsburg,CA,,Enrolled,https://247sports.com/Player/jacob-bandes-46042214/,"Pittsburg, CA",38.0267711,-121.8853861
2019,Recruit,Trent McDuffie,CB,5-11,187,,96.0,,4,St. John Bosco,Bellflower,CA,,Enrolled,https://247sports.com/Player/trent-mcduffie-46037884/,"Bellflower, CA",33.8825705,-118.1167679
2019,Recruit,Laiatu Latu,OLB,6-4,272,,95.0,,4,Jesuit,Carmichael,CA,,Enrolled,https://247sports.com/Player/laiatu-latu-46049534/,"Carmichael, CA",49.9172707,-108.6546946
2019,Recruit,Faatui Tuitele,DT,6-2.5,304,,94.0,,4,St. Louis,Honolulu,HI,,Enrolled,https://247sports.com/Player/faatui-tuitele-92994/,"Honolulu, HI",21.304547,-157.855676
2019,Recruit,Daniel Heimuli,ILB,6-2,225,,93.0,,4,Menlo-Atherton,Menlo Park,CA,,Enrolled,https://247sports.com/Player/daniel-heimuli-46046827/,"Menlo Park, CA",37.4519671,-122.177992
2019,Recruit,Asa Turner,S,6-3,195,,92.0,,4,Carlsbad,Carlsbad,CA,,Enrolled,https://247sports.com/Player/asa-turner-46040296/,"Carlsbad, CA",33.1580933,-117.3505966
2019,Recruit,Troy Fautanu,OT,6-4,289,,92.0,,4,Liberty,Henderson,NV,,Enrolled,https://247sports.com/Player/troy-fautanu-46047142/,"Henderson, NV",36.0319602,-114.9822716
2019,Recruit,Kamren Fabiculanan,CB,6-1.75,183,,92.0,,4,Westlake,Westlake Village,CA,,Enrolled,https://247sports.com/Player/kamren-fabiculanan-46037889/,"Westlake Village, CA",34.1460234,-118.8061794
2019,Recruit,Josh Calvert,ILB,6-1.5,227,,91.0,,4,Oaks Christian,Westlake Village,CA,,Enrolled,https://247sports.com/Player/josh-calvert-46036742/,"Westlake Village, CA",34.1460234,-118.8061794
2019,Recruit,Dylan Morris,PRO,6-1,195,,91.0,,4,Graham-Kapowsin,Graham,WA,,Enrolled,https://247sports.com/Player/dylan-morris-93376/,"Graham, WA",47.038219,-122.272331
2019,Recruit,Julius Buelow,OT,6-8,331,,90.0,,4,Kapolei,Kapolei,HI,,Enrolled,https://247sports.com/Player/julius-buelow-46040159/,"Kapolei, HI",21.344828,-158.063333
2019,Recruit,Cameron Williams,ATH,5-11,183,,90.0,,4,Bakersfield,Bakersfield,CA,,Enrolled,https://247sports.com/Player/cameron-williams-90680/,"Bakersfield, CA",35.3738712,-119.019463
2019,Recruit,Cam Davis,RB,6-0,187,,90.0,,4,Upland,Upland,CA,,Enrolled,https://247sports.com/Player/cam-davis-46048225/,"Upland, CA",34.09751,-117.6483876
2019,Recruit,Nate Kalepo,OT,6-6,341,,90.0,,4,Rainier Beach,Seattle,WA,,Enrolled,https://247sports.com/Player/nate-kalepo-46041925/,"Seattle, WA",47.6038321,-122.330062
2019,Recruit,Sama Paama,OT,6-3.5,336,,90.0,,4,Kaimuki,Honolulu,HI,,Enrolled,https://247sports.com/Player/sama-paama-46051746/,"Honolulu, HI",21.304547,-157.855676
2019,Recruit,Miki Ah You,OLB,6-0.25,207,,89.0,,3,Kahuku,Kahuku,HI,,Enrolled,https://247sports.com/Player/miki-ah-you-46044928/,"Kahuku, HI",21.679124,-157.94838
2019,Recruit,Noa Ngalu,DT,6-1,280,,89.0,,3,Menlo-Atherton,Menlo Park,CA,,Enrolled,https://247sports.com/Player/noa-ngalu-46047098/,"Menlo Park, CA",37.4519671,-122.177992
2019,Recruit,Taj Davis,WR,6-1.25,192,,88.0,,3,Upland,Upland,CA,,Enrolled,https://247sports.com/Player/taj-davis-46042179/,"Upland, CA",34.09751,-117.6483876
2019,Recruit,Bralen Trice,WDE,6-3.25,220,,88.0,,3,Sandra Day O'Connor,Glendale,AZ,,Enrolled,https://247sports.com/Player/bralen-trice-46052729/,"Glendale, AZ",33.5386858,-112.185994
2019,Recruit,Corey Luciano,OT,6-2.5,270,,88.0,,3,Diablo Valley College,Pleasant Hill,CA,,Enrolled,https://247sports.com/Player/corey-luciano-46036953/,"Pleasant Hill, CA",37.9479786,-122.0607963
2019,Recruit,Alphonzo Tuputala,ILB,6-1.75,249,,86.0,,3,Federal Way,Federal Way,WA,,Enrolled,https://247sports.com/Player/alphonzo-tuputala-46049860/,"Federal Way, WA",47.313494,-122.33931
2019,Recruit,Tim Horn,K,6-3,206,,80.0,,3,Punahou,Honolulu,HI,,Enrolled,https://247sports.com/Player/tim-horn-46049318/,"Honolulu, HI",21.304547,-157.855676
2020,Recruit,Jalen McMillan,WR,6-2,182,,97.0,,4,San Joaquin Memorial,Fresno,CA,,Enrolled,https://247sports.com/Player/jalen-mcmillan-46048408/,"Fresno, CA",36.7394421,-119.78483
2020,Recruit,Sav'ell Smalls,OLB,6-4,244,,96.0,,4,Kennedy Catholic,Burien,WA,,Enrolled,https://247sports.com/Player/savell-smalls-46037523/,"Burien, WA",47.469918,-122.3485274
2020,Recruit,Roger Rosengarten,OT,6-5,258,,95.0,,4,Valor Christian,Littleton,CO,,Enrolled,https://247sports.com/Player/roger-rosengarten-46058991/,"Littleton, CO",39.613321,-105.016649
