Class Year,Type,Name,Position,Height,Weight,Transfer Rating,HS Rating,Transfer Stars,HS Stars,High School,Hometown City,Hometown State,Previous School,Status,Profile URL,location,lat,lon
2017,Recruit,Micah Clark,OT,6-5,265,,94.0,,4,St. John Vianney Regional,Holmdel,NJ,,Enrolled,https://247sports.com/Player/micah-clark-81346/,"Holmdel, NJ",40.3451095,-74.1840322
2017,Recruit,Bo Melton,WR,5-11,175,,93.0,,4,Cedar Creek,Egg Harbor City,NJ,,Enrolled,https://247sports.com/Player/bo-melton-85926/,"Egg Harbor City, NJ",39.5287282,-74.6479364
2017,Recruit,Tyshon Fogg,OLB,6-2,240,,87.0,,3,Calvert Hall College,Towson,MD,,Enrolled,https://247sports.com/Player/tyshon-fogg-81629/,"Towson, MD",39.3964591,-76.6148148
2017,Recruit,Johnathan Lewis,DUAL,6-3,225,,85.0,,3,St. Peter's Prep,Jersey City,NJ,,Enrolled,https://247sports.com/Player/johnathan-lewis-83011/,"Jersey City, NJ",40.7215682,-74.047455
2017,Recruit,Jamaal Beaty,OG,6-4,270,,85.0,,3,St. John Vianney Regional,Holmdel,NJ,,Enrolled,https://247sports.com/Player/jamaal-beaty-89203/,"Holmdel, NJ",40.3451095,-74.1840322
2017,Recruit,Olakunle Fatukasi,OLB,6-1,205,,85.0,,3,Grand Street,Brooklyn,NY,,Enrolled,https://247sports.com/Player/olakunle-fatukasi-89358/,"Brooklyn, NY",40.6526006,-73.9497211
2017,Recruit,Tim Barrow,CB,5-11,188,,84.0,,3,Tottenville,Staten Island,NY,,Enrolled,https://247sports.com/Player/tim-barrow-89451/,"Staten Island, NY",40.5834557,-74.1496048
2017,Recruit,Brendan Bordner,SDE,6-5,240,,84.0,,3,Hilliard Bradley,Hilliard,OH,,Enrolled,https://247sports.com/Player/brendan-bordner-88911/,"Hilliard, OH",40.033814,-83.1596108
2017,Recruit,Samuel Vretman,OT,6-6,295,,84.0,,3,Cheshire Academy,Cheshire,CT,,Enrolled,https://247sports.com/Player/samuel-vretman-85540/,"Cheshire, CT",41.4989355,-72.9009925
2017,Recruit,C.J. Onyechi,OLB,6-1,215,,84.0,,3,West Orange,West Orange,NJ,,Enrolled,https://247sports.com/Player/cj-onyechi-89316/,"West Orange, NJ",40.7987113,-74.2390353
2017,Recruit,Shameen Jones,WR,6-2,171,,84.0,,3,Cardinal Hayes,Bronx,NY,,Enrolled,https://247sports.com/Player/shameen-jones-88044/,"Bronx, NY",40.8466508,-73.8785937
2017,Recruit,Raheem Blackshear,WR,5-9,170,,83.0,,3,Archbishop Wood,Warminster,PA,,Enrolled,https://247sports.com/Player/raheem-blackshear-89739/,"Warminster, PA",40.2067751,-75.0996159
2017,Recruit,Mike Tverdov,WDE,6-4,230,,83.0,,3,Union,Union,NJ,,Enrolled,https://247sports.com/Player/mike-tverdov-81991/,"Union, NJ",40.6652251,-74.3045277
2017,Recruit,Tyler Hayek,WR,6-4,170,,83.0,,3,Wayne Hills,Wayne,NJ,,Enrolled,https://247sports.com/Player/tyler-hayek-92775/,"Wayne, NJ",40.9491723,-74.2376802
2017,Recruit,Jaohne Duggan,DT,6-1,270,,82.0,,3,Liberty,Bethlehem,PA,,Enrolled,https://247sports.com/Player/jaohne-duggan-81256/,"Bethlehem, PA",-1.45056,-48.4682453
2017,Recruit,Owen Bowles,OC,6-4,270,,82.0,,3,Cedar Creek,Egg Harbor City,NJ,,Enrolled,https://247sports.com/Player/owen-bowles-83811/,"Egg Harbor City, NJ",39.5287282,-74.6479364
2017,Recruit,Everett Wormley,WR,6-0,195,,82.0,,3,Burlington Township,Burlington,NJ,,Enrolled,https://247sports.com/Player/everett-wormley-83605/,"Burlington, NJ",39.9325409,-74.7226665
2017,Recruit,Syhiem Simmons,OLB,6-1,200,,82.0,,3,Carver Montgomery,Montgomery,AL,,Enrolled,https://247sports.com/Player/syhiem-simmons-86984/,"Montgomery, AL",32.3777111,-86.3090775
2017,Recruit,Edwin Lopez,S,5-11,160,,81.0,,3,Camden Eastside,Camden,NJ,,Enrolled,https://247sports.com/Player/edwin-lopez-86385/,"Camden, NJ",39.9448402,-75.1198911
2017,Recruit,Elijah Barnwell,APB,5-10,200,,80.0,,3,Piscataway,Piscataway,NJ,,Enrolled,https://247sports.com/Player/elijah-barnwell-36424/,"Piscataway, NJ",40.5464326,-74.4660542
2017,Recruit,Tijaun Mason,WDE,6-6,220,,80.0,,3,Trezevant,Memphis,TN,,Enrolled,https://247sports.com/Player/tijaun-mason-91377/,"Memphis, TN",35.146026,-90.0517786
2017,Recruit,Naijee Jones,CB,5-11,190,,79.0,,2,Timber Creek,Sicklerville,NJ,,Enrolled,https://247sports.com/Player/naijee-jones-86426/,"Sicklerville, NJ",39.7173375,-74.9693329
2017,Recruit,Travis Vokolek,TE,6-6,215,,79.0,,2,Kickapoo,Springfield,MO,,Enrolled,https://247sports.com/Player/travis-vokolek-46037651/,"Springfield, MO",37.2081729,-93.2922715
2017,Recruit,Hunter Hayek,WR,5-10,160,,78.0,,2,Wayne Hills,Wayne,NJ,,Enrolled,https://247sports.com/Player/hunter-hayek-89326/,"Wayne, NJ",40.9491723,-74.2376802
2017,Recruit,Brendan Devera,FB,6-1,240,,74.0,,2,Wayne Hills,Wayne,NJ,,Enrolled,https://247sports.com/Player/brendan-devera-89379/,"Wayne, NJ",40.9491723,-74.2376802
2017,Recruit,Rani Abdulaziz,CB,5-10,185,,,,0,West Essex,Caldwell,NJ,,Enrolled,https://247sports.com/Player/rani-abdulaziz-46057913/,"Caldwell, NJ",40.8398218,-74.2765366
2017,Recruit,Ryan Cassidy,LS,6-1,225,,,,0,Lenape,Medford,NJ,,Enrolled,https://247sports.com/Player/ryan-cassidy-46057915/,"Medford, NJ",39.9009472,-74.8234961
2017,Recruit,Parker Day,CB,5-8,188,,,,0,Toms River North,Toms River,NJ,,Enrolled,https://247sports.com/Player/parker-day-46057916/,"Toms River, NJ",39.9528389,-74.196741
2017,Recruit,Ryan Downer,WR,5-11,180,,,,0,Jackson Memorial,Jackson,NJ,,Enrolled,https://247sports.com/Player/ryan-downer-46057917/,"Jackson, NJ",39.7765048,-74.8623849
2017,Recruit,Billy Taylor,LS,6-1,230,,,,0,Parsippany Hills,Morris Plains,NJ,,Enrolled,https://247sports.com/Player/billy-taylor-46057933/,"Morris Plains, NJ",40.8221007,-74.4811234
2017,Recruit,Charles Zarzecki,OT,6-8,320,,,,0,Boonton,Boonton,NJ,,Enrolled,https://247sports.com/Player/charles-zarzecki-46046443/,"Boonton, NJ",40.9025989,-74.4070971
2018,Recruit,Daevon Robinson,WR,6-4,210,,90.0,,4,Shawnee,Medford,NJ,,Enrolled,https://247sports.com/Player/daevon-robinson-46037850/,"Medford, NJ",39.9009472,-74.8234961
2018,Recruit,Artur Sitkowski,PRO,6-5,215,,88.0,,3,IMG Academy,Bradenton,FL,,Enrolled,https://247sports.com/Player/artur-sitkowski-82608/,"Bradenton, FL",27.4989278,-82.5748194
2018,Recruit,Isaih Pacheco,RB,5-11,190,,88.0,,3,Vineland South,Vineland,NJ,,Enrolled,https://247sports.com/Player/isaih-pacheco-46037943/,"Vineland, NJ",39.4862777,-75.0254256
2018,Recruit,Jalen Jordan,WR,6-5,210,,87.0,,3,IMG Academy,Bradenton,FL,,Enrolled,https://247sports.com/Player/jalen-jordan-90976/,"Bradenton, FL",27.4989278,-82.5748194
2018,Recruit,Zihir Lacewell,WR,6-3,190,,87.0,,3,Tottenville,Staten Island,NY,,Enrolled,https://247sports.com/Player/zihir-lacewell-92783/,"Staten Island, NY",40.5834557,-74.1496048
2018,Recruit,Eddie Lewis,WR,6-0,179,,86.0,,3,Mater Dei,Middletown,NJ,,Enrolled,https://247sports.com/Player/eddie-lewis-84094/,"Middletown, NJ",40.3898188,-74.1162152
2018,Recruit,Malik Dixon,S,6-3,215,,86.0,,3,Eastern Arizona College,Thatcher,AZ,,Enrolled,https://247sports.com/Player/malik-dixon-43012/,"Thatcher, AZ",32.8492323,-109.759247
2018,Recruit,Nihym Anderson,OLB,6-2,227,,85.0,,3,Vineland South,Vineland,NJ,,Enrolled,https://247sports.com/Player/nihym-anderson-46038828/,"Vineland, NJ",39.4862777,-75.0254256
2018,Recruit,Reggie Sutton,OG,6-4,278,,85.0,,3,Calvert Hall College,Towson,MD,,Enrolled,https://247sports.com/Player/reggie-sutton-46038460/,"Towson, MD",39.3964591,-76.6148148
2018,Recruit,Paul Woods,WR,6-1,165,,85.0,,3,Canisius,Buffalo,NY,,Enrolled,https://247sports.com/Player/paul-woods-91185/,"Buffalo, NY",42.8864163,-78.8781493
2018,Recruit,Raiqwon O'Neal,OT,6-5,270,,85.0,,3,Conway,Conway,SC,,Enrolled,https://247sports.com/Player/raiqwon-oneal-46040945/,"Conway, SC",33.8360035,-79.0478143
2018,Recruit,Matthew Thomas,WDE,6-3,237,,85.0,,3,Midwood,Brooklyn,NY,,Enrolled,https://247sports.com/Player/matthew-thomas-46042242/,"Brooklyn, NY",40.6526006,-73.9497211
2018,Recruit,Christian Izien,ATH,5-10,180,,85.0,,3,Erasmus Hall,Brooklyn,NY,,Enrolled,https://247sports.com/Player/christian-izien-46041227/,"Brooklyn, NY",40.6526006,-73.9497211
2018,Recruit,Jalen Chatman,DUAL,6-0,180,,84.0,,3,Narbonne,Harbor City,CA,,Enrolled,https://247sports.com/Player/jalen-chatman-87506/,"Harbor City, CA",33.7911012,-118.3012604
2018,Recruit,Deion Jennings,S,6-1,195,,84.0,,3,Timber Creek,Sicklerville,NJ,,Enrolled,https://247sports.com/Player/deion-jennings-46042487/,"Sicklerville, NJ",39.7173375,-74.9693329
2018,Recruit,Avery Young,CB,6-1,195,,84.0,,3,Coatesville,Coatesville,PA,,Enrolled,https://247sports.com/Player/avery-young-46040867/,"Coatesville, PA",39.9831616,-75.8238355
2018,Recruit,Kessawn Abraham,CB,5-10,170,,83.0,,3,Erasmus Hall,Brooklyn,NY,,Enrolled,https://247sports.com/Player/kessawn-abraham-46038485/,"Brooklyn, NY",40.6526006,-73.9497211
2018,Recruit,Jarrett Paul,CB,6-1,197,,82.0,,3,Paramus Catholic,Paramus,NJ,,Enrolled,https://247sports.com/Player/jarrett-paul-85415/,"Paramus, NJ",40.9452911,-74.0735899
2018,Recruit,Matt Rosso,OT,6-6,260,,82.0,,3,Pennsbury,Fairless Hills,PA,,Enrolled,https://247sports.com/Player/matt-rosso-46040072/,"Fairless Hills, PA",40.178142,-74.8564446
2018,Recruit,Jamree Kromah,SDE,6-3,246,,80.0,,3,C.H. Flowers,Springdale,MD,,Enrolled,https://247sports.com/Player/jamree-kromah-46047585/,"Springdale, MD",38.933099,-76.8384153
2018,Recruit,Zamir Mickens,S,5-11,175,,79.0,,2,St. Peter's Prep,Jersey City,NJ,,Enrolled,https://247sports.com/Player/zamir-mickens-46039255/,"Jersey City, NJ",40.7215682,-74.047455
2018,Recruit,Robin Jutwreten,WDE,6-4,235,,79.0,,2,Sweden,Sweden,SWE,,Enrolled,https://247sports.com/Player/robin-jutwreten-46050205/,"Sweden, SWE",59.3587062,17.8736682
2018,Recruit,Adam Korsak,P,6-1,190,,74.0,,2,ProKick Australia,Australia,AUS,,Enrolled,https://247sports.com/Player/adam-korsak-46047579/,"Australia, AUS",-27.7615274,151.9146809
2018,Recruit,Johnny Yorey,OLB,5-10,215,,,,0,St. Peter's Prep,Jersey City,NJ,,Enrolled,https://247sports.com/Player/johnny-yorey-46057937/,"Jersey City, NJ",40.7215682,-74.047455
